DateTime,Open,High,Low,Close,Volume
01-02-2024 09:20,23.23839315,23.37558798,21.99428921,22.31516997,673
01-02-2024 09:25,22.31516997,22.44889275,21.47083458,22.08606163,881
01-02-2024 09:30,22.08606163,22.15979222,20.8849868,20.92146299,136
01-02-2024 09:35,20.92146299,21.44658271,20.7219884,21.05065709,754
01-02-2024 09:40,21.05065709,22.58932401,21.05065709,22.38878435,205
01-02-2024 09:45,22.38878435,22.38878435,20.80446225,21.47346428,647
01-02-2024 09:50,21.47346428,21.65903951,20.85875789,21.19986028,586
01-02-2024 09:55,21.19986028,22.2967137,21.16390255,21.52293759,396
01-02-2024 10:00,21.52293759,22.56318658,21.30461205,21.35799856,302
01-02-2024 10:05,21.35799856,22.24820867,21.13383958,22.01716044,932
01-02-2024 10:10,22.01716044,22.74346455,21.75234647,22.51046697,684
01-02-2024 10:15,22.51046697,22.85163239,21.42106512,21.74870629,481
01-02-2024 10:20,21.74870629,21.79748296,20.76989043,21.3990516,168
01-02-2024 10:25,21.3990516,22.15060566,20.95673545,21.12568192,768
01-02-2024 10:30,21.12568192,21.62872894,20.83988908,21.62872894,821
01-02-2024 10:35,21.62872894,22.81160203,21.58767767,22.44941768,783
01-02-2024 10:40,22.44941768,23.26578748,22.44005417,23.08239153,844
01-02-2024 10:45,23.08239153,23.50110228,22.8221701,23.16988719,368
01-02-2024 10:50,23.16988719,23.7548388,22.87848653,23.57045875,132
01-02-2024 10:55,23.57045875,23.73043041,22.76533949,23.06135078,759
01-02-2024 11:00,23.06135078,23.33297817,22.69936826,22.7698888,860
01-02-2024 11:05,22.7698888,23.69125638,22.46590065,23.69092068,186
01-02-2024 11:10,23.69092068,24.29381058,23.53571225,23.83323047,818
01-02-2024 11:15,23.83323047,24.96705363,23.50531302,24.66934118,788
01-02-2024 11:20,24.66934118,24.78876898,23.91052449,24.45308485,283
01-02-2024 11:25,24.45308485,24.77934243,23.88834587,24.49523086,755
01-02-2024 11:30,24.49523086,24.60554796,23.14425182,23.43903128,776
01-02-2024 11:35,23.43903128,23.44376268,22.01337534,22.01337534,713
01-02-2024 11:40,22.01337534,23.27508226,22.01337534,22.96442033,866
01-02-2024 11:45,22.96442033,22.97209598,22.3866651,22.79871727,569
01-02-2024 11:50,22.79871727,22.96710464,21.20855688,21.35411386,294
01-02-2024 11:55,21.35411386,21.74018705,20.97125926,21.29538951,871
01-02-2024 12:00,21.29538951,21.9830872,20.78011948,21.9830872,660
01-02-2024 12:05,21.9830872,22.04101008,20.9267448,21.6949707,580
01-02-2024 12:10,21.6949707,22.39751178,21.58140198,21.76922082,416
01-02-2024 12:15,21.76922082,21.76922082,20.29930203,20.49780516,759
01-02-2024 12:20,20.49780516,21.60909994,20.03309683,21.32079433,381
01-02-2024 12:25,21.32079433,22.30233677,21.06647496,22.06426755,821
01-02-2024 12:30,22.06426755,22.25081761,21.54875568,22.01877669,690
01-02-2024 12:35,22.01877669,22.01877669,20.71770046,21.1237166,384
01-02-2024 12:40,21.1237166,21.54996992,20.87908563,21.37316342,722
01-02-2024 12:45,21.37316342,23.11176867,21.22956881,22.178866,930
01-02-2024 12:50,22.178866,22.54418108,20.69517184,22.43024214,315
01-02-2024 12:55,22.43024214,22.44169942,21.34375585,21.69098857,730
01-02-2024 13:00,21.69098857,22.74881828,21.47139255,22.1273324,102
01-02-2024 13:05,22.1273324,23.28312253,21.96354905,22.97032426,271
01-02-2024 13:10,22.97032426,23.45410466,22.31210589,22.6853803,424
01-02-2024 13:15,22.6853803,22.6853803,20.72238381,21.20384383,124
01-02-2024 13:20,21.20384383,22.72497392,21.07272503,22.45491204,992
01-02-2024 13:25,22.45491204,22.97239683,20.80478734,20.80478734,121
01-02-2024 13:30,20.80478734,20.80478734,19.19448139,19.78287833,116
01-02-2024 13:35,19.78287833,20.02472164,18.45057508,18.45057508,138
01-02-2024 13:40,18.45057508,19.55322881,18.23137314,19.34400224,630
01-02-2024 13:45,19.34400224,20.35908453,19.10622633,20.07764116,557
01-02-2024 13:50,20.07764116,20.12668904,18.9138775,19.05667461,300
01-02-2024 13:55,19.05667461,20.00486557,19.05667461,19.54622062,990
01-02-2024 14:00,19.54622062,21.03933587,19.22343819,20.90662956,770
01-02-2024 14:05,20.90662956,21.08289538,19.76135222,19.76135222,292
01-02-2024 14:10,19.76135222,20.0134411,19.29251694,20.0134411,293
01-02-2024 14:15,20.0134411,21.06054304,20.00935799,20.87788987,262
01-02-2024 14:20,20.87788987,20.92268363,19.01679079,19.22258078,316
01-02-2024 14:25,19.22258078,20.44463066,19.22258078,20.16683316,871
01-02-2024 14:30,20.16683316,20.22920958,19.14728081,19.6956088,107
01-02-2024 14:35,19.6956088,20.10543156,19.33975302,19.59952695,477
01-02-2024 14:40,19.59952695,20.15537416,19.19104672,20.15537416,950
01-02-2024 14:45,20.15537416,20.94599397,20.01236817,20.0618323,421
01-02-2024 14:50,20.0618323,20.24276227,18.72502804,18.72502804,533
01-02-2024 14:55,18.72502804,19.55848868,18.36036228,19.38646246,902
01-02-2024 15:00,19.38646246,19.84065134,18.56124218,18.56124218,394
01-02-2024 15:05,18.56124218,18.70104273,17.42974605,17.73536999,204
01-02-2024 15:10,17.73536999,19.18122235,17.6227583,17.72557066,716
01-02-2024 15:15,17.72557066,17.99323474,16.62598397,17.04676897,515
01-02-2024 15:20,17.04676897,17.04676897,15.71849679,16.45321191,563
01-02-2024 15:25,16.45321191,17.12723241,15.89563801,16.69399237,903
01-02-2024 15:30,16.69399237,17.47573349,16.2188672,16.83766991,454
01-03-2024 09:00,26.99420304,29.00755705,26.99420304,29.00755705,703
01-03-2024 09:05,29.00755705,29.22479065,28.39619024,28.76180816,152
01-03-2024 09:10,28.76180816,29.82949775,28.45184097,29.75741419,615
01-03-2024 09:15,29.75741419,30.35757693,29.28540737,30.16205927,565
01-03-2024 09:20,30.16205927,30.16205927,29.15308343,29.38266851,684
01-03-2024 09:25,29.38266851,29.82080337,28.4884323,29.52625251,867
01-03-2024 09:30,29.52625251,30.14011148,29.19236667,29.52778173,123
01-03-2024 09:35,29.52778173,30.76370819,29.29524037,30.68188414,394
01-03-2024 09:40,30.68188414,31.62066979,30.50307149,30.58312817,655
01-03-2024 09:45,30.58312817,31.01954043,30.24242944,30.70264509,284
01-03-2024 09:50,30.70264509,30.86184354,29.17720283,29.45551397,215
01-03-2024 09:55,29.45551397,30.36748014,29.04773169,29.73764701,225
01-03-2024 10:00,29.73764701,30.36031397,29.27155318,30.36031397,352
01-03-2024 10:05,30.36031397,30.84614329,29.70498659,30.84614329,159
01-03-2024 10:10,30.84614329,31.81815593,30.70973905,31.00074412,190
01-03-2024 10:15,31.00074412,31.83457211,29.07755176,29.28518235,966
01-03-2024 10:20,29.28518235,29.31093033,27.87512782,28.21708839,257
01-03-2024 10:25,28.21708839,28.63295862,26.88888928,26.88888928,283
01-03-2024 10:30,26.88888928,27.24695737,26.10862703,26.21412409,311
01-03-2024 10:35,26.21412409,26.74678465,25.50067636,25.50067636,185
01-03-2024 10:40,25.50067636,25.63182962,23.88463787,24.00256243,410
01-03-2024 10:45,24.00256243,24.00256243,22.49019546,23.01468754,469
01-03-2024 10:50,23.01468754,23.04763741,21.95058491,21.95058491,221
01-03-2024 10:55,21.95058491,22.05208823,20.9074791,20.97849702,243
01-03-2024 11:00,20.97849702,22.13739757,20.87726982,21.76436039,363
01-03-2024 11:05,21.76436039,22.03616887,19.42901282,20.10600353,222
01-03-2024 11:10,20.10600353,21.12871372,19.81977864,21.04773332,492
01-03-2024 11:15,21.04773332,21.7894774,20.55415437,21.24173427,582
01-03-2024 11:20,21.24173427,21.77267842,21.05921805,21.77267842,761
01-03-2024 11:25,21.77267842,21.98783028,19.9345618,20.46802923,712
01-03-2024 11:30,20.46802923,20.93704512,19.76089882,20.70070645,591
01-03-2024 11:35,20.70070645,20.82713732,19.8429307,20.82713732,936
01-03-2024 11:40,20.82713732,22.47907717,20.69288702,22.40822987,752
01-03-2024 11:45,22.40822987,23.29661601,21.95814166,22.32058592,232
01-03-2024 11:50,22.32058592,22.95870225,21.49898356,22.49530753,443
01-03-2024 11:55,22.49530753,22.75207813,21.53771395,21.60126794,127
01-03-2024 12:00,21.60126794,22.60833192,21.60126794,21.9028994,250
01-03-2024 12:05,21.9028994,23.22626075,21.9028994,22.70147836,962
01-03-2024 12:10,22.70147836,23.87288818,22.70147836,23.67930334,770
01-03-2024 12:15,23.67930334,23.8536697,22.19093021,22.69985693,925
01-03-2024 12:20,22.69985693,22.82398911,21.82879915,22.33183444,157
01-03-2024 12:25,22.33183444,22.33183444,20.22683571,20.24488917,719
01-03-2024 12:30,20.24488917,20.3253301,19.40508686,19.66025854,429
01-03-2024 12:35,19.66025854,20.726653,19.13876469,19.14820709,343
01-03-2024 12:40,19.14820709,19.96344059,18.87495973,18.94922229,733
01-03-2024 12:45,18.94922229,19.41097083,17.91115589,18.2236869,609
01-03-2024 12:50,18.2236869,18.36222768,16.98253995,17.1865787,177
01-03-2024 12:55,17.1865787,17.27382616,16.20051311,16.31098565,367
01-03-2024 13:00,16.31098565,18.20227933,15.96096071,18.20227933,245
01-03-2024 13:05,18.20227933,18.42269378,17.39137204,17.76519088,194
01-03-2024 13:10,17.76519088,17.76519088,15.96975106,16.64154183,754
01-03-2024 13:15,16.64154183,18.37584202,16.48347754,18.16899846,816
01-03-2024 13:20,18.16899846,19.00937894,17.41573161,18.89241346,364
01-03-2024 13:25,18.89241346,19.79530646,18.82660169,19.65144625,430
01-03-2024 13:30,19.65144625,20.73922637,19.65144625,20.34901874,406
01-03-2024 13:35,20.34901874,20.34901874,18.7251358,18.90326149,453
01-03-2024 13:40,18.90326149,20.71458989,18.90326149,20.23979395,971
01-03-2024 13:45,20.23979395,20.23979395,17.49349968,18.57072167,879
01-03-2024 13:50,18.57072167,18.61595505,16.16707396,16.26447904,588
01-03-2024 13:55,16.26447904,16.70673514,15.72344781,16.57228241,217
01-03-2024 14:00,16.57228241,17.06832226,16.28869023,16.5162689,899
01-03-2024 14:05,16.5162689,17.31597241,16.39777496,16.59322001,997
01-03-2024 14:10,16.59322001,16.59322001,14.67550479,14.84734874,169
01-03-2024 14:15,14.84734874,16.7786675,14.66529967,16.28761041,319
01-03-2024 14:20,16.28761041,16.77202174,15.17064975,15.40231535,299
01-03-2024 14:25,15.40231535,15.99909953,14.86867439,15.76134017,304
01-03-2024 14:30,15.76134017,16.74775144,15.47382647,16.71062079,969
01-03-2024 14:35,16.71062079,17.24198355,16.15478691,16.80860071,477
01-03-2024 14:40,16.80860071,18.12808776,16.80860071,17.58904819,505
01-03-2024 14:45,17.58904819,18.12617625,16.68671358,17.90960153,274
01-03-2024 14:50,17.90960153,19.83857275,17.90960153,19.19963596,551
01-03-2024 14:55,19.19963596,20.28264052,18.78860222,19.36514604,353
01-03-2024 15:00,19.36514604,20.04660908,19.09272516,19.75232183,488
01-03-2024 15:05,19.75232183,20.24145364,18.74774204,18.98207391,440
01-03-2024 15:10,18.98207391,19.53240337,18.5792028,18.98824441,929
01-03-2024 15:15,18.98824441,19.92222989,18.84167158,19.15443687,688
01-03-2024 15:20,19.15443687,19.20378235,17.97368485,18.2258828,172
01-03-2024 15:25,18.2258828,18.31848893,17.57287539,17.94950607,391
01-03-2024 15:30,17.94950607,18.29861958,17.1770235,18.20892763,146
01-04-2024 09:00,44.26917847,44.4750942,43.77814632,44.35099211,516
01-04-2024 09:05,44.35099211,44.64651264,43.0410268,44.64651264,649
01-04-2024 09:10,44.64651264,45.00519729,43.79425803,43.95197021,422
01-04-2024 09:15,43.95197021,45.40262681,43.89549113,45.31825199,264
01-04-2024 09:20,45.31825199,46.48298622,45.17766371,46.23718,138
01-04-2024 09:25,46.23718,46.30872079,45.56040176,45.56040176,734
01-04-2024 09:30,45.56040176,45.56040176,43.41753346,44.17172215,860
01-04-2024 09:35,44.17172215,44.39902526,43.18588204,43.4148045,820
01-04-2024 09:40,43.4148045,44.1200145,43.36098293,43.54645862,950
01-04-2024 09:45,43.54645862,44.14657583,43.06287112,43.18055489,752
01-04-2024 09:50,43.18055489,43.2907589,42.37493822,42.53345372,844
01-04-2024 09:55,42.53345372,42.87047537,41.95549888,42.57461899,659
01-04-2024 10:00,42.57461899,45.25548713,42.51359977,45.12757779,418
01-04-2024 10:05,45.12757779,45.17254687,43.43444541,43.50770377,623
01-04-2024 10:10,43.50770377,44.97003064,43.50770377,44.02834421,996
01-04-2024 10:15,44.02834421,45.1207318,43.85617951,44.51334042,459
01-04-2024 10:20,44.51334042,44.5865001,43.14869373,43.88318135,760
01-04-2024 10:25,43.88318135,44.7763801,43.88318135,44.34151492,823
01-04-2024 10:30,44.34151492,44.65230302,43.910244,44.61971888,568
01-04-2024 10:35,44.61971888,44.76983325,43.19706948,43.38822281,921
01-04-2024 10:40,43.38822281,43.66053101,42.3861813,42.46540889,688
01-04-2024 10:45,42.46540889,43.13812405,41.90090426,43.04596898,555
01-04-2024 10:50,43.04596898,43.04757051,40.96784898,41.94169691,794
01-04-2024 10:55,41.94169691,42.20796521,41.51274325,41.76106184,816
01-04-2024 11:00,41.76106184,42.48858226,41.16263791,42.35821819,769
01-04-2024 11:05,42.35821819,43.88804125,42.35821819,42.73725377,257
01-04-2024 11:10,42.73725377,42.88270958,41.5018397,41.5018397,312
01-04-2024 11:15,41.5018397,41.59561994,40.66199531,41.37504727,292
01-04-2024 11:20,41.37504727,41.40034805,40.44051181,40.58126888,283
01-04-2024 11:25,40.58126888,41.35283626,40.0026002,41.35283626,893
01-04-2024 11:30,41.35283626,41.69409634,39.91564058,40.43367783,662
01-04-2024 11:35,40.43367783,40.43367783,38.9669092,39.4473337,404
01-04-2024 11:40,39.4473337,40.25517846,39.06327904,39.20153001,379
01-04-2024 11:45,39.20153001,40.32818584,39.15741885,39.40702837,122
01-04-2024 11:50,39.40702837,39.89642953,38.98337894,39.49450466,889
01-04-2024 11:55,39.49450466,40.96675754,39.47320677,40.3837672,734
01-04-2024 12:00,40.3837672,41.3718292,40.29118622,40.68833375,930
01-04-2024 12:05,40.68833375,40.68833375,39.11113963,39.11113963,699
01-04-2024 12:10,39.11113963,39.11113963,37.73246274,37.84822079,681
01-04-2024 12:15,37.84822079,38.30686032,36.8343022,36.8343022,987
01-04-2024 12:20,36.8343022,36.9658621,35.57596073,35.73286167,157
01-04-2024 12:25,35.73286167,36.80143825,35.35850364,36.53483489,272
01-04-2024 12:30,36.53483489,36.53483489,35.13499385,35.42246889,545
01-04-2024 12:35,35.42246889,36.4795062,35.00671642,36.4795062,472
01-04-2024 12:40,36.4795062,36.70407106,36.22011377,36.23178203,850
01-04-2024 12:45,36.23178203,36.34207044,34.80241998,34.80241998,898
01-04-2024 12:50,34.80241998,34.80929253,33.85746255,34.68387945,686
01-04-2024 12:55,34.68387945,35.45117352,34.48237701,34.65444012,274
01-04-2024 13:00,34.65444012,35.47226679,34.085059,34.42622105,786
01-04-2024 13:05,34.42622105,35.12601159,32.88600149,32.94157991,419
01-04-2024 13:10,32.94157991,33.9650967,32.69349139,33.80868254,416
01-04-2024 13:15,33.80868254,33.99648972,31.86950655,31.98761053,689
01-04-2024 13:20,31.98761053,32.39774013,31.76190951,32.33757986,731
01-04-2024 13:25,32.33757986,32.81449834,31.35229357,32.07937041,661
01-04-2024 13:30,32.07937041,32.76522612,31.99028183,32.73792492,592
01-04-2024 13:35,32.73792492,32.86635279,31.97294526,32.86635279,866
01-04-2024 13:40,32.86635279,33.60804647,31.96630752,32.18545473,379
01-04-2024 13:45,32.18545473,32.49489195,31.22464488,31.51190676,517
01-04-2024 13:50,31.51190676,32.62741436,31.28875886,32.3173745,880
01-04-2024 13:55,32.3173745,32.76541706,31.71936083,31.98964804,204
01-04-2024 14:00,31.98964804,32.97797629,31.53965562,32.53138244,104
01-04-2024 14:05,32.53138244,34.44607422,32.53138244,34.07071316,788
01-04-2024 14:10,34.07071316,35.24678818,33.87426659,35.24678818,251
01-04-2024 14:15,35.24678818,35.64374145,34.76948879,35.04218909,788
01-04-2024 14:20,35.04218909,35.56792287,33.39502422,34.09162333,400
01-04-2024 14:25,34.09162333,35.56764879,34.09162333,35.20687864,520
01-04-2024 14:30,35.20687864,36.30172048,35.1566602,35.79916325,421
01-04-2024 14:35,35.79916325,36.06850673,34.74933483,34.77756344,303
01-04-2024 14:40,34.77756344,35.26136557,33.92973373,34.07085086,951
01-04-2024 14:45,34.07085086,35.20832997,33.96596906,35.17404344,468
01-04-2024 14:50,35.17404344,36.52627522,35.12478545,36.3173599,159
01-04-2024 14:55,36.3173599,36.75723326,35.52824612,35.96063155,300
01-04-2024 15:00,35.96063155,36.81349881,35.77329097,35.86174789,887
01-04-2024 15:05,35.86174789,36.76618377,35.47204357,35.53010747,429
01-04-2024 15:10,35.53010747,36.21592698,35.19058758,36.08511581,366
01-04-2024 15:15,36.08511581,36.47807767,35.37637261,35.42930032,150
01-04-2024 15:20,35.42930032,35.55018316,34.73475632,34.78049785,816
01-04-2024 15:25,34.78049785,34.88668067,33.73490848,34.31600063,191
01-04-2024 15:30,34.31600063,34.81140097,33.75010288,33.77464329,676
01-05-2024 09:00,34.07862203,34.81263636,33.99628799,34.19061505,369
01-05-2024 09:05,34.19061505,35.23702969,34.19061505,34.7952576,945
01-05-2024 09:10,34.7952576,36.0132413,34.64341292,35.44226753,734
01-05-2024 09:15,35.44226753,35.44226753,33.75826437,34.22573607,572
01-05-2024 09:20,34.22573607,35.52672043,34.07979991,34.66274647,193
01-05-2024 09:25,34.66274647,35.24445972,34.54891739,34.66021299,535
01-05-2024 09:30,34.66021299,35.48374717,34.34974304,35.07701463,761
01-05-2024 09:35,35.07701463,35.70013717,34.60505964,34.74988683,760
01-05-2024 09:40,34.74988683,35.14611171,34.35116166,34.64513052,763
01-05-2024 09:45,34.64513052,35.48099143,33.92798691,35.19033994,460
01-05-2024 09:50,35.19033994,36.05603066,34.61403014,35.81169096,935
01-05-2024 09:55,35.81169096,35.81169096,34.73559291,35.03261911,834
01-05-2024 10:00,35.03261911,35.50032684,34.75861256,35.35437047,111
01-05-2024 10:05,35.35437047,36.1561137,34.9373589,35.53741518,975
01-05-2024 10:10,35.53741518,35.82173943,34.49805864,34.61522585,760
01-05-2024 10:15,34.61522585,34.75859792,33.49963838,34.75859792,877
01-05-2024 10:20,34.75859792,35.42785998,33.7629687,35.14342174,373
01-05-2024 10:25,35.14342174,37.03816855,35.14342174,36.66478895,641
01-05-2024 10:30,36.66478895,37.36132011,36.1465752,37.15700476,520
01-05-2024 10:35,37.15700476,37.5641185,36.92995284,37.11500592,484
01-05-2024 10:40,37.11500592,37.5696751,36.61177008,37.5696751,394
01-05-2024 10:45,37.5696751,37.94401882,36.66347401,37.78576089,696
01-05-2024 10:50,37.78576089,37.78576089,36.72978896,37.00226828,985
01-05-2024 10:55,37.00226828,38.47298217,36.88697885,37.8908717,679
01-05-2024 11:00,37.8908717,39.65543472,37.73938433,39.14513387,943
01-05-2024 11:05,39.14513387,40.59106998,39.11725269,40.56921876,528
01-05-2024 11:10,40.56921876,40.66120605,39.27013829,40.05496176,716
01-05-2024 11:15,40.05496176,40.38706365,39.1707637,39.23456999,982
01-05-2024 11:20,39.23456999,40.06522779,38.82991145,39.60627978,506
01-05-2024 11:25,39.60627978,39.60627978,37.69371097,38.00729479,218
01-05-2024 11:30,38.00729479,39.34216938,37.55391706,39.34216938,674
01-05-2024 11:35,39.34216938,39.89187061,38.75990283,39.66723228,560
01-05-2024 11:40,39.66723228,40.56010341,39.61043861,40.02323824,340
01-05-2024 11:45,40.02323824,41.06912347,39.90376296,40.14806607,964
01-05-2024 11:50,40.14806607,40.14806607,38.51979146,38.82613746,821
01-05-2024 11:55,38.82613746,39.29391169,38.31236817,38.89725229,680
01-05-2024 12:00,38.89725229,40.80557202,38.5951306,40.42291028,580
01-05-2024 12:05,40.42291028,40.42291028,39.43871129,39.72461447,143
01-05-2024 12:10,39.72461447,39.92065623,38.48629947,38.48629947,345
01-05-2024 12:15,38.48629947,39.2881219,37.83848478,38.89542706,797
01-05-2024 12:20,38.89542706,39.34546549,37.19849507,37.19849507,938
01-05-2024 12:25,37.19849507,37.25044237,35.95404354,36.82221914,229
01-05-2024 12:30,36.82221914,37.28578,36.23068186,36.88473771,468
01-05-2024 12:35,36.88473771,38.17040581,36.88473771,37.79397491,847
01-05-2024 12:40,37.79397491,38.79032461,37.40728317,38.70057099,270
01-05-2024 12:45,38.70057099,40.17362797,38.66487416,39.99305595,229
01-05-2024 12:50,39.99305595,40.07704818,39.11616216,39.76208165,219
01-05-2024 12:55,39.76208165,40.78994095,39.53116101,40.54164616,241
01-05-2024 13:00,40.54164616,41.36099734,40.34322526,41.24430319,191
01-05-2024 13:05,41.24430319,42.48221853,41.0446559,41.9600938,343
01-05-2024 13:10,41.9600938,43.1737898,41.9600938,42.72859871,213
01-05-2024 13:15,42.72859871,43.93263685,41.53246647,41.84140494,996
01-05-2024 13:20,41.84140494,42.13205103,41.38374489,41.93038784,871
01-05-2024 13:25,41.93038784,41.93038784,41.15631747,41.3983312,258
01-05-2024 13:30,41.3983312,42.62353781,41.14108505,42.56246968,343
01-05-2024 13:35,42.56246968,42.8992642,41.76799482,41.84594526,636
01-05-2024 13:40,41.84594526,43.1212836,41.82159015,43.1212836,873
01-05-2024 13:45,43.1212836,43.16026174,42.14216311,42.51519838,963
01-05-2024 13:50,42.51519838,43.39486905,42.25542549,43.12387726,988
01-05-2024 13:55,43.12387726,43.6542716,42.02461038,42.1198562,433
01-05-2024 14:00,42.1198562,42.72320884,41.75798191,42.61341065,486
